Offense_id,Year,Dimension,Category,Nr_of_victims,Country_id,Victim_id
31662,2014,Unknown,Unknown,51.0,12,10
31663,2014,Unknown,Unknown,2.5,12,11
31664,2015,Unknown,Unknown,47.0,12,10
31665,2015,Unknown,Unknown,2.5,12,11
31666,2019,Unknown,Unknown,85.0,12,10
31667,2019,Unknown,Unknown,6.0,12,11
31668,2021,Unknown,Unknown,94.0,12,10
31669,2021,Unknown,Unknown,2.5,12,11
31670,2022,Unknown,Unknown,93.0,12,10
31671,2022,Unknown,Unknown,2.5,12,11
31672,2012,Unknown,Unknown,63.0,14,10
31673,2012,Unknown,Unknown,64.0,14,11
31674,2013,Unknown,Unknown,48.0,14,10
31675,2013,Unknown,Unknown,68.0,14,11
31676,2014,Unknown,Unknown,28.0,14,10
31677,2014,Unknown,Unknown,57.0,14,11
31678,2015,Unknown,Unknown,31.0,14,10
31679,2015,Unknown,Unknown,59.0,14,11
31680,2016,Unknown,Unknown,42.0,14,10
31681,2016,Unknown,Unknown,42.0,14,11
31682,2017,Unknown,Unknown,73.0,14,10
31683,2017,Unknown,Unknown,48.0,14,11
31684,2018,Unknown,Unknown,44.0,14,10
31685,2018,Unknown,Unknown,71.0,14,11
31686,2019,Unknown,Unknown,75.0,14,10
31687,2019,Unknown,Unknown,69.0,14,11
31688,2020,Unknown,Unknown,50.0,14,10
31689,2020,Unknown,Unknown,38.0,14,11
31690,2021,Unknown,Unknown,48.0,14,10
31691,2021,Unknown,Unknown,97.0,14,11
31692,2022,Unknown,Unknown,44.0,14,10
31693,2022,Unknown,Unknown,187.0,14,11
31694,2017,Unknown,Unknown,361.0,15,10
31695,2017,Unknown,Unknown,174.0,15,11
31696,2019,Unknown,Unknown,413.0,15,10
31697,2019,Unknown,Unknown,288.0,15,11
31698,2020,Unknown,Unknown,710.0,15,10
31699,2020,Unknown,Unknown,609.0,15,11
31700,2021,Unknown,Unknown,1021.0,15,10
31701,2021,Unknown,Unknown,1186.0,15,11
31702,2022,Unknown,Unknown,776.0,15,10
31703,2022,Unknown,Unknown,675.0,15,11
31704,2007,Unknown,Unknown,113.0,16,10
31705,2007,Unknown,Unknown,289.0,16,11
31706,2008,Unknown,Unknown,42.0,16,10
31707,2008,Unknown,Unknown,161.0,16,11
31708,2009,Unknown,Unknown,185.0,16,10
31709,2009,Unknown,Unknown,603.0,16,11
31710,2010,Unknown,Unknown,162.0,16,10
31711,2010,Unknown,Unknown,426.0,16,11
31712,2011,Unknown,Unknown,483.0,16,10
31713,2011,Unknown,Unknown,799.0,16,11
31714,2014,Unknown,Unknown,199.0,16,10
31715,2014,Unknown,Unknown,351.0,16,11
31716,2017,Unknown,Unknown,308.0,16,10
31717,2017,Unknown,Unknown,564.0,16,11
31718,2020,Unknown,Unknown,734.0,16,10
31719,2020,Unknown,Unknown,826.0,16,11
31720,2021,Unknown,Unknown,1079.0,16,10
31721,2021,Unknown,Unknown,453.0,16,11
31722,2010,Unknown,Unknown,152.0,17,10
31723,2010,Unknown,Unknown,54.0,17,11
31724,2012,Unknown,Unknown,78.0,17,10
31725,2012,Unknown,Unknown,17.0,17,11
31726,2017,Unknown,Unknown,247.0,17,10
31727,2017,Unknown,Unknown,373.0,17,11
31728,2018,Unknown,Unknown,210.0,17,10
31729,2018,Unknown,Unknown,212.0,17,11
31730,2022,Unknown,Unknown,505.0,17,10
31731,2022,Unknown,Unknown,444.0,17,11
31732,2007,Unknown,Unknown,276.0,18,10
31733,2007,Unknown,Unknown,12.0,18,11
31734,2008,Unknown,Unknown,240.0,18,10
31735,2008,Unknown,Unknown,10.0,18,11
31736,2009,Unknown,Unknown,264.0,18,10
31737,2009,Unknown,Unknown,33.0,18,11
31738,2010,Unknown,Unknown,393.0,18,10
31739,2010,Unknown,Unknown,35.0,18,11
31740,2010,Unknown,Unknown,2.5,18,11
31741,2011,Unknown,Unknown,447.0,18,10
31742,2011,Unknown,Unknown,93.0,18,11
31743,2012,Unknown,Unknown,506.0,18,10
31744,2012,Unknown,Unknown,73.0,18,11
31745,2013,Unknown,Unknown,475.0,18,10
31746,2013,Unknown,Unknown,63.0,18,11
31747,2014,Unknown,Unknown,462.0,18,10
31748,2014,Unknown,Unknown,29.0,18,11
31749,2015,Unknown,Unknown,380.0,18,10
31750,2015,Unknown,Unknown,23.0,18,11
31751,2015,Unknown,Unknown,2.5,18,11
31752,2016,Unknown,Unknown,409.0,18,10
31753,2016,Unknown,Unknown,34.0,18,11
31754,2016,Unknown,Unknown,2.5,18,11
31755,2017,Unknown,Unknown,407.0,18,10
31756,2017,Unknown,Unknown,36.0,18,10
31757,2017,Unknown,Unknown,59.0,18,11
31758,2017,Unknown,Unknown,2.5,18,11
31759,2018,Unknown,Unknown,336.0,18,10
31760,2018,Unknown,Unknown,52.0,18,10
31761,2018,Unknown,Unknown,50.0,18,11
31762,2018,Unknown,Unknown,2.5,18,11
31763,2019,Unknown,Unknown,31.0,18,10
31764,2019,Unknown,Unknown,322.0,18,10
31765,2019,Unknown,Unknown,49.0,18,11
31766,2019,Unknown,Unknown,2.5,18,11
31767,2020,Unknown,Unknown,369.0,18,10
31768,2020,Unknown,Unknown,27.0,18,10
31769,2020,Unknown,Unknown,58.0,18,11
31770,2020,Unknown,Unknown,2.5,18,11
31771,2021,Unknown,Unknown,346.0,18,10
31772,2021,Unknown,Unknown,20.0,18,10
31773,2021,Unknown,Unknown,98.0,18,11
31774,2021,Unknown,Unknown,2.5,18,11
31775,2022,Unknown,Unknown,104.0,18,10
31776,2022,Unknown,Unknown,6.0,18,10
31777,2022,Unknown,Unknown,41.0,18,11
31778,2022,Unknown,Unknown,2.5,18,11
31779,2008,Unknown,Unknown,2.5,19,10
31780,2008,Unknown,Unknown,2.5,19,11
31781,2010,Unknown,Unknown,32.0,19,10
31782,2010,Unknown,Unknown,11.0,19,11
31783,2011,Unknown,Unknown,5.0,19,10
31784,2011,Unknown,Unknown,2.5,19,11
31785,2012,Unknown,Unknown,20.0,19,10
31786,2012,Unknown,Unknown,2.5,19,11
31787,2013,Unknown,Unknown,24.0,19,10
31788,2013,Unknown,Unknown,119.0,19,11
31789,2014,Unknown,Unknown,49.0,19,10
31790,2014,Unknown,Unknown,47.0,19,11
31791,2015,Unknown,Unknown,18.0,19,10
31792,2015,Unknown,Unknown,60.0,19,11
31793,2016,Unknown,Unknown,13.0,19,10
31794,2016,Unknown,Unknown,2.5,19,11
31795,2016,Unknown,Unknown,2.5,19,12
31796,2017,Unknown,Unknown,15.0,19,10
31797,2017,Unknown,Unknown,2.5,19,11
31798,2017,Unknown,Unknown,2.5,19,12
31799,2018,Unknown,Unknown,10.0,19,10
31800,2018,Unknown,Unknown,2.5,19,11
31801,2018,Unknown,Unknown,2.5,19,12
31802,2019,Unknown,Unknown,15.0,19,10
31803,2019,Unknown,Unknown,2.5,19,11
31804,2019,Unknown,Unknown,2.5,19,12
31805,2020,Unknown,Unknown,43.0,19,10
31806,2020,Unknown,Unknown,2.5,19,11
31807,2020,Unknown,Unknown,2.5,19,12
31808,2021,Unknown,Unknown,32.0,19,10
31809,2021,Unknown,Unknown,2.5,19,11
31810,2021,Unknown,Unknown,2.5,19,12
31811,2022,Unknown,Unknown,27.0,19,10
31812,2022,Unknown,Unknown,5.0,19,11
31813,2014,Unknown,Unknown,2.5,20,10
31814,2014,Unknown,Unknown,2.5,20,11
31815,2017,Unknown,Unknown,2.5,20,10
31816,2017,Unknown,Unknown,2.5,20,11
31817,2022,Unknown,Unknown,6.0,20,10
31818,2022,Unknown,Unknown,2.5,20,11
31819,2009,Unknown,Unknown,64.0,21,10
31820,2009,Unknown,Unknown,5.0,21,11
31821,2010,Unknown,Unknown,21.0,21,10
31822,2010,Unknown,Unknown,2.5,21,11
31823,2011,Unknown,Unknown,28.0,21,10
31824,2011,Unknown,Unknown,7.0,21,11
31825,2012,Unknown,Unknown,39.0,21,10
31826,2012,Unknown,Unknown,2.5,21,11
31827,2014,Unknown,Unknown,35.0,21,10
31828,2014,Unknown,Unknown,14.0,21,11
31829,2015,Unknown,Unknown,27.0,21,10
31830,2015,Unknown,Unknown,8.0,21,11
31831,2017,Unknown,Unknown,25.0,21,10
31832,2017,Unknown,Unknown,58.0,21,11
31833,2020,Unknown,Unknown,27.0,21,10
31834,2020,Unknown,Unknown,7.0,21,11
31835,2021,Unknown,Unknown,33.0,21,10
31836,2021,Unknown,Unknown,23.0,21,11
31837,2022,Unknown,Unknown,29.0,21,10
31838,2022,Unknown,Unknown,8.0,21,11
31839,2007,Unknown,Unknown,378.0,22,10
31840,2007,Unknown,Unknown,40.0,22,11
31841,2008,Unknown,Unknown,366.0,22,10
31842,2008,Unknown,Unknown,225.0,22,11
31843,2009,Unknown,Unknown,375.0,22,10
31844,2009,Unknown,Unknown,23.0,22,11
31845,2010,Unknown,Unknown,359.0,22,10
31846,2010,Unknown,Unknown,2.5,22,11
31847,2011,Unknown,Unknown,291.0,22,10
31848,2011,Unknown,Unknown,2.5,22,11
31849,2012,Unknown,Unknown,203.0,22,10
31850,2012,Unknown,Unknown,6.0,22,11
31851,2013,Unknown,Unknown,146.0,22,10
31852,2013,Unknown,Unknown,2.5,22,11
31853,2014,Unknown,Unknown,79.0,22,10
31854,2014,Unknown,Unknown,18.0,22,11
31855,2015,Unknown,Unknown,116.0,22,10
31856,2015,Unknown,Unknown,5.0,22,11
31857,2016,Unknown,Unknown,160.0,22,10
31858,2016,Unknown,Unknown,24.0,22,11
31859,2017,Unknown,Unknown,122.0,22,10
31860,2017,Unknown,Unknown,9.0,22,11
31861,2018,Unknown,Unknown,120.0,22,10
31862,2018,Unknown,Unknown,22.0,22,11
31863,2019,Unknown,Unknown,110.0,22,10
31864,2019,Unknown,Unknown,16.0,22,11
31865,2020,Unknown,Unknown,32.0,22,10
31866,2020,Unknown,Unknown,76.0,22,11
31867,2021,Unknown,Unknown,219.0,22,10
31868,2021,Unknown,Unknown,25.0,22,11
31869,2022,Unknown,Unknown,191.0,22,10
31870,2022,Unknown,Unknown,19.0,22,11
31871,2017,Unknown,Unknown,11.0,23,10
31872,2017,Unknown,Unknown,2.5,23,11
31873,2017,Unknown,Unknown,2.5,23,12
31874,2018,Unknown,Unknown,11.0,23,10
31875,2018,Unknown,Unknown,2.5,23,11
31876,2018,Unknown,Unknown,2.5,23,12
31877,2019,Unknown,Unknown,2.5,23,10
31878,2019,Unknown,Unknown,2.5,23,11
31879,2019,Unknown,Unknown,2.5,23,12
31880,2020,Unknown,Unknown,2.5,23,10
31881,2020,Unknown,Unknown,2.5,23,11
31882,2020,Unknown,Unknown,2.5,23,12
31883,2021,Unknown,Unknown,2.5,23,10
31884,2021,Unknown,Unknown,2.5,23,11
31885,2021,Unknown,Unknown,2.5,23,12
31886,2022,Unknown,Unknown,6.0,23,10
31887,2022,Unknown,Unknown,2.5,23,11
31888,2022,Unknown,Unknown,2.5,23,12
31889,2007,Unknown,Unknown,2.5,24,10
31890,2007,Unknown,Unknown,2.5,24,11
31891,2008,Unknown,Unknown,37.0,24,10
31892,2008,Unknown,Unknown,2.5,24,11
31893,2009,Unknown,Unknown,12.0,24,10
31894,2009,Unknown,Unknown,7.0,24,11
31895,2010,Unknown,Unknown,2.5,24,10
31896,2010,Unknown,Unknown,2.5,24,11
31897,2012,Unknown,Unknown,250.0,24,10
31898,2012,Unknown,Unknown,81.0,24,11
31899,2013,Unknown,Unknown,195.0,24,10
31900,2013,Unknown,Unknown,44.0,24,11
31901,2014,Unknown,Unknown,145.0,24,10
31902,2014,Unknown,Unknown,38.0,24,11
31903,2015,Unknown,Unknown,194.0,24,10
31904,2015,Unknown,Unknown,57.0,24,11
31905,2016,Unknown,Unknown,235.0,24,10
31906,2016,Unknown,Unknown,66.0,24,11
31907,2017,Unknown,Unknown,62.0,24,10
31908,2017,Unknown,Unknown,43.0,24,10
31909,2017,Unknown,Unknown,98.0,24,11
31910,2017,Unknown,Unknown,141.0,24,11
31911,2018,Unknown,Unknown,57.0,24,10
31912,2018,Unknown,Unknown,36.0,24,10
31913,2018,Unknown,Unknown,100.0,24,11
31914,2018,Unknown,Unknown,105.0,24,11
31915,2019,Unknown,Unknown,254.0,24,10
31916,2019,Unknown,Unknown,108.0,24,11
31917,2019,Unknown,Unknown,78.0,24,12
31918,2019,Unknown,Unknown,107.0,24,12
31919,2020,Unknown,Unknown,198.0,24,10
31920,2020,Unknown,Unknown,96.0,24,11
31921,2020,Unknown,Unknown,2.5,24,12
31922,2021,Unknown,Unknown,253.0,24,10
31923,2021,Unknown,Unknown,107.0,24,11
31924,2021,Unknown,Unknown,2.5,24,12
31925,2022,Unknown,Unknown,324.0,24,10
31926,2022,Unknown,Unknown,155.0,24,11
31927,2022,Unknown,Unknown,212.0,24,12
31928,2022,Unknown,Unknown,141.0,24,12
31929,2017,Unknown,Unknown,35.0,25,10
31930,2017,Unknown,Unknown,2.5,25,11
31931,2018,Unknown,Unknown,36.0,25,10
31932,2018,Unknown,Unknown,65.0,25,11
31933,2019,Unknown,Unknown,12.0,25,10
31934,2019,Unknown,Unknown,54.0,25,11
31935,2020,Unknown,Unknown,2.5,25,10
31936,2020,Unknown,Unknown,15.0,25,11
31937,2021,Unknown,Unknown,43.0,25,10
31938,2021,Unknown,Unknown,99.0,25,11
31939,2022,Unknown,Unknown,145.0,25,10
31940,2022,Unknown,Unknown,394.0,25,11
31941,2013,Unknown,Unknown,5.0,26,10
31942,2013,Unknown,Unknown,2.5,26,11
31943,2014,Unknown,Unknown,2.5,26,10
31944,2014,Unknown,Unknown,2.5,26,11
31945,2011,Unknown,Unknown,6.0,27,10
31946,2011,Unknown,Unknown,2.5,27,11
31947,2012,Unknown,Unknown,2.5,27,10
31948,2012,Unknown,Unknown,2.5,27,11
31949,2016,Unknown,Unknown,2.5,27,10
31950,2016,Unknown,Unknown,2.5,27,11
31951,2017,Unknown,Unknown,2.5,27,10
31952,2017,Unknown,Unknown,2.5,27,11
31953,2018,Unknown,Unknown,2.5,27,10
31954,2018,Unknown,Unknown,2.5,27,11
31955,2019,Unknown,Unknown,2.5,27,10
31956,2019,Unknown,Unknown,2.5,27,11
31957,2020,Unknown,Unknown,2.5,27,10
31958,2020,Unknown,Unknown,2.5,27,11
31959,2017,Unknown,Unknown,2.5,28,11
31960,2018,Unknown,Unknown,2.5,28,11
31961,2019,Unknown,Unknown,152.0,28,10
31962,2019,Unknown,Unknown,2.5,28,11
31963,2020,Unknown,Unknown,179.0,28,10
31964,2020,Unknown,Unknown,2.5,28,11
31965,2017,Unknown,Unknown,6.0,29,10
31966,2017,Unknown,Unknown,2.5,29,11
31967,2018,Unknown,Unknown,2.5,29,10
31968,2018,Unknown,Unknown,2.5,29,11
31969,2019,Unknown,Unknown,2.5,29,10
31970,2019,Unknown,Unknown,16.0,29,11
31971,2020,Unknown,Unknown,8.0,29,10
31972,2020,Unknown,Unknown,2.5,29,11
31973,2007,Unknown,Unknown,9.0,31,10
31974,2007,Unknown,Unknown,2.5,31,11
31975,2008,Unknown,Unknown,7.0,31,10
31976,2008,Unknown,Unknown,2.5,31,11
31977,2009,Unknown,Unknown,36.0,31,10
31978,2009,Unknown,Unknown,2.5,31,11
31979,2010,Unknown,Unknown,25.0,31,10
31980,2010,Unknown,Unknown,22.0,31,11
31981,2011,Unknown,Unknown,51.0,31,10
31982,2011,Unknown,Unknown,60.0,31,11
31983,2012,Unknown,Unknown,29.0,31,10
31984,2012,Unknown,Unknown,21.0,31,11
31985,2013,Unknown,Unknown,63.0,31,10
31986,2013,Unknown,Unknown,2.5,31,11
31987,2014,Unknown,Unknown,136.0,31,10
31988,2014,Unknown,Unknown,6.0,31,11
31989,2015,Unknown,Unknown,228.0,31,10
31990,2015,Unknown,Unknown,9.0,31,11
31991,2016,Unknown,Unknown,223.0,31,10
31992,2016,Unknown,Unknown,8.0,31,11
31993,2017,Unknown,Unknown,187.0,31,10
31994,2017,Unknown,Unknown,81.0,31,11
31995,2018,Unknown,Unknown,233.0,31,10
31996,2018,Unknown,Unknown,5.0,31,11
31997,2019,Unknown,Unknown,385.0,31,10
31998,2019,Unknown,Unknown,19.0,31,11
31999,2019,Unknown,Unknown,2.5,31,12
32000,2020,Unknown,Unknown,384.0,31,10
32001,2020,Unknown,Unknown,16.0,31,11
32002,2020,Unknown,Unknown,2.5,31,12
32003,2021,Unknown,Unknown,382.0,31,10
32004,2021,Unknown,Unknown,17.0,31,11
32005,2021,Unknown,Unknown,5.0,31,12
32006,2022,Unknown,Unknown,391.0,31,10
32007,2022,Unknown,Unknown,97.0,31,11
32008,2022,Unknown,Unknown,6.0,31,12
32009,2009,Unknown,Unknown,27.0,32,10
32010,2009,Unknown,Unknown,6.0,32,11
32011,2010,Unknown,Unknown,40.0,32,10
32012,2010,Unknown,Unknown,6.0,32,11
32013,2010,Unknown,Unknown,2.5,32,11
32014,2010,Unknown,Unknown,2.5,32,12
32015,2011,Unknown,Unknown,34.0,32,10
32016,2011,Unknown,Unknown,2.5,32,11
32017,2011,Unknown,Unknown,2.5,32,11
32018,2011,Unknown,Unknown,2.5,32,12
32019,2012,Unknown,Unknown,58.0,32,10
32020,2012,Unknown,Unknown,2.5,32,11
32021,2012,Unknown,Unknown,2.5,32,11
32022,2012,Unknown,Unknown,2.5,32,12
32023,2013,Unknown,Unknown,2.5,32,10
32024,2013,Unknown,Unknown,33.0,32,10
32025,2013,Unknown,Unknown,5.0,32,11
32026,2013,Unknown,Unknown,2.5,32,11
32027,2013,Unknown,Unknown,2.5,32,12
32028,2014,Unknown,Unknown,2.5,32,10
32029,2014,Unknown,Unknown,25.0,32,10
32030,2014,Unknown,Unknown,2.5,32,11
32031,2014,Unknown,Unknown,8.0,32,11
32032,2014,Unknown,Unknown,2.5,32,12
32033,2015,Unknown,Unknown,43.0,32,10
32034,2015,Unknown,Unknown,2.5,32,10
32035,2015,Unknown,Unknown,2.5,32,11
32036,2015,Unknown,Unknown,2.5,32,11
32037,2015,Unknown,Unknown,2.5,32,12
32038,2016,Unknown,Unknown,61.0,32,10
32039,2016,Unknown,Unknown,2.5,32,10
32040,2016,Unknown,Unknown,26.0,32,11
32041,2016,Unknown,Unknown,2.5,32,11
32042,2016,Unknown,Unknown,2.5,32,12
32043,2017,Unknown,Unknown,2.5,32,10
32044,2017,Unknown,Unknown,75.0,32,10
32045,2017,Unknown,Unknown,29.0,32,11
32046,2017,Unknown,Unknown,2.5,32,12
32047,2018,Unknown,Unknown,2.5,32,10
32048,2018,Unknown,Unknown,49.0,32,10
32049,2018,Unknown,Unknown,14.0,32,11
32050,2018,Unknown,Unknown,2.5,32,12
32051,2019,Unknown,Unknown,48.0,32,10
32052,2019,Unknown,Unknown,35.0,32,11
32053,2019,Unknown,Unknown,2.5,32,11
32054,2019,Unknown,Unknown,2.5,32,12
32055,2020,Unknown,Unknown,44.0,32,10
32056,2020,Unknown,Unknown,9.0,32,11
32057,2020,Unknown,Unknown,2.5,32,12
32058,2021,Unknown,Unknown,33.0,32,10
32059,2021,Unknown,Unknown,29.0,32,11
32060,2021,Unknown,Unknown,2.5,32,12
32061,2022,Unknown,Unknown,30.0,32,10
32062,2022,Unknown,Unknown,6.0,32,11
32063,2022,Unknown,Unknown,2.5,32,11
32064,2022,Unknown,Unknown,2.5,32,12
32065,2010,Unknown,Unknown,16.0,33,10
32066,2010,Unknown,Unknown,2.5,33,11
32067,2011,Unknown,Unknown,109.0,33,10
32068,2011,Unknown,Unknown,22.0,33,11
32069,2012,Unknown,Unknown,2.5,33,10
32070,2012,Unknown,Unknown,7.0,33,11
32071,2013,Unknown,Unknown,5.0,33,10
32072,2013,Unknown,Unknown,74.0,33,11
32073,2014,Unknown,Unknown,6.0,33,10
32074,2014,Unknown,Unknown,2.5,33,11
32075,2015,Unknown,Unknown,7.0,33,10
32076,2015,Unknown,Unknown,2.5,33,11
32077,2016,Unknown,Unknown,11.0,33,10
32078,2016,Unknown,Unknown,2.5,33,11
32079,2017,Unknown,Unknown,2.5,33,10
32080,2017,Unknown,Unknown,2.5,33,11
32081,2018,Unknown,Unknown,15.0,33,10
32082,2018,Unknown,Unknown,2.5,33,11
32083,2018,Unknown,Unknown,2.5,33,11
32084,2019,Unknown,Unknown,38.0,33,10
32085,2019,Unknown,Unknown,2.5,33,11
32086,2020,Unknown,Unknown,13.0,33,10
32087,2020,Unknown,Unknown,2.5,33,11
32088,2020,Unknown,Unknown,6.0,33,11
32089,2021,Unknown,Unknown,9.0,33,10
32090,2021,Unknown,Unknown,13.0,33,11
32091,2008,Unknown,Unknown,2.5,35,10
32092,2008,Unknown,Unknown,2.5,35,11
32093,2014,Unknown,Unknown,13.0,35,10
32094,2014,Unknown,Unknown,2.5,35,11
32095,2015,Unknown,Unknown,7.0,35,10
32096,2015,Unknown,Unknown,2.5,35,11
32097,2016,Unknown,Unknown,10.0,35,10
32098,2016,Unknown,Unknown,6.0,35,11
32099,2017,Unknown,Unknown,2.5,35,10
32100,2017,Unknown,Unknown,5.0,35,11
32101,2018,Unknown,Unknown,62.0,35,10
32102,2018,Unknown,Unknown,110.0,35,11
32103,2019,Unknown,Unknown,104.0,35,10
32104,2019,Unknown,Unknown,57.0,35,11
32105,2020,Unknown,Unknown,115.0,35,10
32106,2020,Unknown,Unknown,2.5,35,11
32107,2021,Unknown,Unknown,110.0,35,10
32108,2021,Unknown,Unknown,37.0,35,11
32109,2022,Unknown,Unknown,1036.0,35,10
32110,2022,Unknown,Unknown,198.0,35,11
32111,2013,Unknown,Unknown,2.5,36,10
32112,2013,Unknown,Unknown,2.5,36,11
32113,2016,Unknown,Unknown,47.0,36,10
32114,2016,Unknown,Unknown,2.5,36,11
32115,2017,Unknown,Unknown,7.0,36,10
32116,2017,Unknown,Unknown,15.0,36,11
32117,2019,Unknown,Unknown,2.5,36,10
32118,2019,Unknown,Unknown,2.5,36,11
32119,2020,Unknown,Unknown,2.5,36,10
32120,2020,Unknown,Unknown,9.0,36,11
32121,2019,Unknown,Unknown,6.0,37,10
32122,2019,Unknown,Unknown,2.5,37,11
32123,2010,Unknown,Unknown,14.0,38,10
32124,2010,Unknown,Unknown,2.5,38,11
32125,2011,Unknown,Unknown,48.0,38,10
32126,2011,Unknown,Unknown,9.0,38,11
32127,2017,Unknown,Unknown,2.5,39,10
32128,2017,Unknown,Unknown,2.5,39,11
32129,2019,Unknown,Unknown,2.5,39,10
32130,2019,Unknown,Unknown,2.5,39,11
32131,2020,Unknown,Unknown,2.5,39,10
32132,2020,Unknown,Unknown,2.5,39,11
32133,2021,Unknown,Unknown,2.5,39,10
32134,2021,Unknown,Unknown,2.5,39,11
32135,2022,Unknown,Unknown,2.5,39,10
32136,2022,Unknown,Unknown,2.5,39,11
32137,2007,Unknown,Unknown,53.0,40,10
32138,2007,Unknown,Unknown,13.0,40,11
32139,2008,Unknown,Unknown,47.0,40,10
32140,2008,Unknown,Unknown,6.0,40,11
32141,2009,Unknown,Unknown,48.0,40,10
32142,2009,Unknown,Unknown,5.0,40,11
32143,2010,Unknown,Unknown,47.0,40,10
32144,2010,Unknown,Unknown,6.0,40,11
32145,2011,Unknown,Unknown,20.0,40,10
32146,2011,Unknown,Unknown,2.5,40,11
32147,2012,Unknown,Unknown,32.0,40,10
32148,2012,Unknown,Unknown,2.5,40,11
32149,2013,Unknown,Unknown,46.0,40,10
32150,2013,Unknown,Unknown,14.0,40,11
32151,2014,Unknown,Unknown,24.0,40,10
32152,2014,Unknown,Unknown,17.0,40,11
32153,2015,Unknown,Unknown,34.0,40,10
32154,2015,Unknown,Unknown,2.5,40,11
32155,2016,Unknown,Unknown,65.0,40,10
32156,2016,Unknown,Unknown,11.0,40,11
32157,2017,Unknown,Unknown,87.0,40,10
32158,2017,Unknown,Unknown,11.0,40,11
32159,2018,Unknown,Unknown,80.0,40,10
32160,2018,Unknown,Unknown,33.0,40,11
32161,2018,Unknown,Unknown,2.5,40,12
32162,2019,Unknown,Unknown,110.0,40,10
32163,2019,Unknown,Unknown,14.0,40,11
32164,2019,Unknown,Unknown,2.5,40,12
32165,2020,Unknown,Unknown,84.0,40,10
32166,2020,Unknown,Unknown,15.0,40,11
32167,2020,Unknown,Unknown,2.5,40,12
32168,2021,Unknown,Unknown,149.0,40,10
32169,2021,Unknown,Unknown,32.0,40,11
32170,2021,Unknown,Unknown,2.5,40,12
32171,2022,Unknown,Unknown,134.0,40,10
32172,2022,Unknown,Unknown,26.0,40,11
32173,2022,Unknown,Unknown,2.5,40,12
32174,2011,Unknown,Unknown,5.0,43,10
32175,2011,Unknown,Unknown,2.5,43,11
32176,2012,Unknown,Unknown,21.0,43,10
32177,2012,Unknown,Unknown,2.5,43,11
32178,2013,Unknown,Unknown,19.0,43,10
32179,2013,Unknown,Unknown,11.0,43,11
32180,2014,Unknown,Unknown,2.5,43,10
32181,2014,Unknown,Unknown,2.5,43,11
32182,2015,Unknown,Unknown,5.0,43,10
32183,2015,Unknown,Unknown,2.5,43,11
32184,2016,Unknown,Unknown,19.0,43,10
32185,2016,Unknown,Unknown,2.5,43,11
32186,2017,Unknown,Unknown,30.0,43,10
32187,2017,Unknown,Unknown,7.0,43,11
32188,2018,Unknown,Unknown,23.0,43,10
32189,2018,Unknown,Unknown,8.0,43,11
32190,2019,Unknown,Unknown,41.0,43,10
32191,2019,Unknown,Unknown,24.0,43,11
32192,2019,Unknown,Unknown,2.5,43,12
32193,2020,Unknown,Unknown,45.0,43,10
32194,2020,Unknown,Unknown,6.0,43,11
32195,2020,Unknown,Unknown,2.5,43,12
32196,2021,Unknown,Unknown,20.0,43,10
32197,2021,Unknown,Unknown,2.5,43,11
32198,2022,Unknown,Unknown,34.0,43,10
32199,2022,Unknown,Unknown,9.0,43,11
32200,2012,Unknown,Unknown,13.0,44,10
32201,2012,Unknown,Unknown,2.5,44,11
32202,2013,Unknown,Unknown,14.0,44,10
32203,2013,Unknown,Unknown,2.5,44,11
32204,2014,Unknown,Unknown,16.0,44,10
32205,2014,Unknown,Unknown,2.5,44,11
32206,2015,Unknown,Unknown,11.0,44,10
32207,2015,Unknown,Unknown,2.5,44,11
32208,2016,Unknown,Unknown,6.0,44,10
32209,2016,Unknown,Unknown,2.5,44,11
32210,2021,Unknown,Unknown,10.0,44,10
32211,2021,Unknown,Unknown,2.5,44,11
32212,2022,Unknown,Unknown,6.0,44,10
32213,2022,Unknown,Unknown,2.5,44,11
32214,2007,Unknown,Unknown,54.0,46,10
32215,2007,Unknown,Unknown,2.5,46,11
